label,id,text,coordinates
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"@Biisi96 If you haven't listen to this song ""wanted"" that mean you are missing a lot.... This jam is a jam of life.… https://t.co/GaP9VkCVEo",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
1,1.27E+18,"RT @keel1616: Yesterday, before the intense lockdown, 4 km long Qs with traffic jams in almost all TASMAC shops. All were coming out of the…",
1,1.27E+18,"@Solmemes1 I'm here. They were moved a few blocks while everything in being set up now. Barricades,  stages, closing the streets to traffic.",
1,1.27E+18,RT @whatsuptucson: I-10 westbound at Prince: All traffic being squeezed into one lane (the left lane) due to construction work tonight by A…,
0,1.27E+18,RT @GJoe101010: Play stupid games win stupid prizes https://t.co/8X3bKhH0UT,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,"Hello, Me with my crew of well qualified SEO experts are here to provide some excellent Manual submissions in SEO,… https://t.co/i2zNCPJUDO",
1,1.27E+18,"Traffic below
#nakedinpublic #nudeinpublic #publicflashing #dare https://t.co/abV4pIbnIQ",
0,1.27E+18,A police officer has been shot dead and another has suffered gunshot wounds to their legs after being fired upon du… https://t.co/gxc2VKLk49,
0,1.27E+18,RT @_DevonLimas: It’s out and it’s a fucking jam! @TristonMarez https://t.co/8IYik8XoSb,
0,1.27E+18,"Thanks for the summer jam invites but due to personal growth reasons, I will not be attending.",
1,1.27E+18,HARRISON COUNTY RESIDENTS ARRESTED: Routine traffic stop in nearby county results in two locals arrested on drug ch… https://t.co/D7Jrz8dZBZ,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,"RT @BuckSexton: ""Peacefully sleeping in his car"" the DA states about a man who had driven so drunk to a drive through, he fell asleep in ac…",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @BeeJaySee: That night five huge military transport aircraft flew from Washington DC to Fort Bragg. I think those planes carried the fir…,
0,1.27E+18,RT @chippledipple: Dav pilkey went hard https://t.co/lCWnd8nvmE,
1,1.27E+18,I’m stopping traffic and if you honk at me I’m Heatin 😂💯,
0,1.27E+18,Check out my Gig on Fiverr: design a modern minimalist logo https://t.co/GsPnncZKBY #fiverr #design #fiverrgigs… https://t.co/s1Do2MjLRW,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"TRAFFIC UPDATE: As of 12:15 PM, along Kalayaan Ave. from Chino Roces Ave. to Makati Ave. (L). #MakatiTraffic",
0,1.27E+18,"RT @SciDevNetSEAP: An international group of researchers predicts in a new study that by #2050 the world’s #mangroves will vanish, if the r…",
0,1.27E+18,"RT @nzpolice: Police are responding to an unfolding serious incident in Massey, West Auckland.

At around 10.30am, a police unit has perfor…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,411 - Face Mask Madness and Goober Peas https://t.co/jyEinAx0fZ,
0,1.27E+18,411 - Face Mask Madness and Goober Peas https://t.co/9gIh5SA0XE,
0,1.27E+18,411 - Face Mask Madness and Goober Peas https://t.co/hiiGzybf8P,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,@KameneGoro have you listened to #KindaniNdani by my favorite girl band @TheBandBeCa?? @Kiss100kenya @WaruiJohn2 is… https://t.co/jBkfzlUnq3,
0,1.27E+18,"Travel patterns during the coronavirus pandemic reveal the inequalities built into urban transportation systems, as… https://t.co/YsfB9mUsbB",
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
1,1.27E+18,South Yarra - heavy traffic northbound Punt Rd between Commercial Rd and Toorak Road,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,the only songs I’ll be listening to for the next few days,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,Look that’s cool and all but like... the schools needed this more. Have you not seen the school district out here!!… https://t.co/Ol7BFU4nSF,
0,1.27E+18,"@BimbogrammPR @burnaboy If you haven't listen to this song ""wanted"" that mean you are missing a lot.... This jam is… https://t.co/oTYNGsiuNl",
1,1.27E+18,RT @_Pritwish: Beijing Banfeng City Traffic Large-scale Shutdown School is Suspended The pneumonia epidemic in Beijing has deteriorated rap…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,"RT @pmonies: .@TulsaPolice @gtbynum Is there a media exception to this? 
https://t.co/teQntXscKF

@rcfp @Joey_Senat #FOI",
0,1.27E+18,"RT @METROFMSA: GYM JAM: Q-Tip – Breathe and Stop

GYM JAM INSTRUCTOR: Phelo Mfini

SOCIAL MEDIA HANDLES:
IG:@mfinifit
Twitter: @Mfinifittt…",
0,1.27E+18,"RT @TulsaPolice: 🚨CURFEW IN EFFECT FOR DOWNTOWN🚨

As part of our preparations for President Trump’s Rally this Saturday, we are working on…",
0,1.27E+18,Police Pulled Over Two Black Men For Having An Air Freshener In Their Car. A Court Ruled The Stop Was Legitimate. https://t.co/gacTvM3yjz,
1,1.27E+18,Police officer dies after fatal shooting in New Zealand during a routine traffic stop https://t.co/HjLfFPwaeC,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
1,1.27E+18,then the traffic will be https://t.co/FK6iXyR756,
0,1.27E+18,RT @SarukaiWolf: Jammin' Jam!💥🔥 #GuiltyGear https://t.co/kuGD9fKdQz,
0,1.27E+18,RT @TheOliveKnife: China has opened another front against India with sustained DDOS (distributed denial of service) attacks on Indian websi…,
0,1.27E+18,Can someone link me up with that new santi’s jam abeg,
0,1.27E+18,"RT @TulsaPolice: Downtown Road Closures

Map of the area around the BOK center for President Trump's Rally.

Expect to see fencing and barr…",
0,1.27E+18,"RT @RealJamesWoods: A Washington, D.C.-based Black Lives Matter group is calling on residents of the nation’s capital to obstruct traffic a…",
0,1.27E+18,"RT @EdisonLimjh: Your 1h coding jam = copying codebase from Zilliqa? 

Shame on Elrond. All you know is to copy things from Zilliqa.",
0,1.27E+18,"DONT MISS IT GUYS!

30 JUNI 2020 JAM 8 MALEM DI YOUTUBE CHANNEL NYA REDMEDIA ENTERTAINMENT!",
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,A SUMMER JAM @thegreatkhalid @VictoriaMonet #Experience https://t.co/blEYvNJXTK,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,@allofkoo Jam 4 sore,
0,1.27E+18,"RT @I_Am_Stradivari: Lmaooo I gotta admit, I was so lost in the song, I forgot that it ended! But aye I still played it off at the end! 😂 H…",
0,1.27E+18,"RT @BuzzFeed: Maude Apatow is BTS army and Judd Apatow loves Pearl Jam. We love a father-daughter duo with superior taste.

Watch them take…",
0,1.27E+18,"RT @RealJamesWoods: A Washington, D.C.-based Black Lives Matter group is calling on residents of the nation’s capital to obstruct traffic a…",
0,1.27E+18,All waited for their babies! It was crazy traffic and I’m so happy to see that all the kids looked out for one another!,
0,1.27E+18,RT @dbrailzzz: Victoria and Khalid put out the first jam of the summer and I'm here for all of it!! Go get into #Experience right quick! 🔥🔥,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,"My partner cannot stand this when I publish such useful information and facts however , should you wish to understa… https://t.co/tov5QOya0H",
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,An excellent SL by two phenomenal writers @JulesMorganRP and @Lost_Drk_Angel #MustRead,
0,1.27E+18,"@Shawnifee If you haven't listen to this song ""wanted"" that mean you are missing a lot.... This jam is a jam of lif… https://t.co/RiXR2YhQcA",
0,1.27E+18,"RT @JohnnyAkzam: Again, a study to point out what most already knew.

""New research from Stanford...After examining body camera footage fro…",
0,1.27E+18,"@WTrueMusic @GoldenChild Yesss, i need the highlight medley tonight. At least we got something to jam to 😂😂",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
1,1.27E+18,RT @VicTraffic: The intersection of Frankston-Dandenong and Thompsons roads is closed until mid-July as @roadprojectsvic removes the rounda…,
0,1.27E+18,@smparsons93 ‘Motion Sickness’ has been my jam of late 👌🏼,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,For all my Minnesotan fam and friends and neighbors,
1,1.27E+18,Lakeshore Road remains closed tonight at the Collett Road roundabout after a serious crash near Crighton Road this… https://t.co/9j7tUOHF6I,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,"RT @Graenni: Heard the one about Hillary’s campaign laundering $84 million? 

Look it up. It’s in The Federalist.  I’m not posting here so…",
1,1.27E+18,"I was right behind the man who killed this lady today in traffic I stopped to help, I went up to her car and she wa… https://t.co/EJNIXxugYo",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,Spotswood - heavy traffic northbound Melbourne Rd between Blackshaws Rd and West Gate Freeway,
1,1.27E+18,Random traffic camera #Atlanta #TrafficCam #AtlantaTrafficHourly #ATLtraffic #RaspberryPi https://t.co/wNgObI0OcW,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @callmedollar: Def Jam still gave Teyana Taylor a blink and miss album rollout. I hate to see it.,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,LETTER - I dread to think how dangerous that would be coming around a bend at up to 70 mph then hitting stationary… https://t.co/w3Ypqef9WN,
0,1.27E+18,RT @WWG1WGAUSA: 🚨[BREAKING] Due to to “safety concerns” Tulsa mayor put in a curfew around the area of the @realDonaldTrump campaign event…,
0,1.27E+18,RT @heystephanie: @meganpowers @Smita_DigiMarke @Agorapulse @MakeAMarketer @mike_allton @JWatson_Wx Create a process and hire a VA if possi…,
0,1.27E+18,@BNSFRailway your equipment is not working in Torrance CA. Arms are down but no train is passing. Causing a big tra… https://t.co/XO3XzZK9oi,
0,1.27E+18,@PadmaLakshmi A bottle of 2012  Amarone &amp; nice selection of Italian cheeses &amp; fig jam. Which is what I just had whi… https://t.co/ckS2OKA7Gl,
0,1.27E+18,How To Use Your Evergreen Content For Awesome Traffic From Twitter https://t.co/E1iXbPACRQ,
0,1.27E+18,RT @chocoJAMernut: Jam with a short hair vs Jam with a long hair 😻 https://t.co/zsPgki4A4u,
0,1.27E+18,"#ADBNEWS: ADB approved a $30 million loan to develop and operationalize Mongolia’s Zamyn-Uud free zone, where the l… https://t.co/EQQchEK3Sa",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,"RT @TheBlackChannel: Back in the 1980s, when the air traffic controllers decided to go on strike, Pres. Ronald Reagan FIRED them. Right win…",
0,1.27E+18,"@z_smith33 Completely understand that. 

I would argue Cassius is an elite athlete (broke zion's vertical jump reco… https://t.co/xNfhx5atHD",
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,"RT @WPatriot2: More on this....what zones are impacted and have no radio traffic

https://t.co/CLgPYInP2r",
0,1.27E+18,"RT @jam_tako3: Happy Friday ⭐️🌈☀️🥃🍸🌴🍹
ALWAYS/ 
https://t.co/c4NDuik9pt

https://t.co/AlXmj9Oq82 

https://t.co/NRPru6pYkH  
by Jam-Tako😛
#J…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,Good memories 😅😅,
0,1.27E+18,"Beethoven debuted on Deaf Jam, y’all ain’t know?",
0,1.27E+18,"RIP to another #PoliceFamily member in NZ. Shocking! 💙 #ThinBlueLine #PoliceLivesMatter #ProtectTheProtectors 
Poli… https://t.co/g9pcdZfOmJ",
0,1.27E+18,traffic 😤,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,"@ithastobecrack If you haven't listen to this song ""wanted"" that mean you are missing a lot.... This jam is a jam o… https://t.co/L4xxePBq2t",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
1,1.27E+18,@RealMattCouch Run over them! Don’t stop! Punch it and they either move or become road pizza! Obstruction of traffic is illegal!,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,"RT @lonlyxing: A member of 618 Super Show’s programme team shared about Yixing 👍🏻💜

“He’s very well-mannered, he thanked everyone non-stop.…",
0,1.27E+18,RT @TexMan07095895: @unlivableatx @MayorAdler @NatashaD1atx @DGarzaforD2 Austin conservatives need to jam city council meetings to show dis…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,@kostancaaa__ @EJF_215 @ESRosebud @pastaacosta @victoriacurran_ Is this where the Socks to Sleep meeting is taking… https://t.co/tmAgDIAhAf,
0,1.27E+18,RT @SpectrumFmNG: Np: @eddykenzoficial - Tweyagale #OnAir with @FemiOluyede Pushing good music to you in traffic. #Pgmt,
0,1.27E+18,"RT @InspiringU2: Trump is lying for your vote by promising you something he
says he'll deliver in the future.

Don't fall for this lying,…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,RT @vinniemontez: Cops Passing time blocking traffic.  #comedy #police #singing https://t.co/1stqpowp3e,
0,1.27E+18,bouta roll up and jam this pierre,
0,1.27E+18,@LadyTrashBag My honey and I enjoyed the sweet Oregon sunshine and went to the fruit stand for strawberries to make… https://t.co/eGalEONd9Z,
0,1.27E+18,NowPlaying Pump Up the Jam - Felly; Technotronic https://t.co/kxGEZPwF68 05:16,
0,1.27E+18,@btsoommeria @muntas_mulaa Nothing illegal about what he did. Therefore he didn’t sexually traffic her 👍,
0,1.27E+18,"RT @MusicThaman: Hope this #lockdown becomes a successful one 👍🏽
My prayers &amp; respect to all the police officers &amp; doctors &amp; at work 🤍♥️
Le…",
0,1.27E+18,"Watch out sis, Great things coming to Arkansas. 40M$ to be awarded to @myARDOT from @USDOT to secure the bag in… https://t.co/wgNpzz26kb",
1,1.27E+18,"1 police officer has been shot dead and another injured during a routine traffic stop in West Auckland, New Zealand… https://t.co/jGEopY9jNs",
0,1.27E+18,"RT @DeputyChow: Since yesterday, we've responded to 23 suicidal calls: 6 involved jumping from heights, 7 using guns/knives. These are alwa…",
0,1.27E+18,@EA How we need a new def jam EA😒,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,Come Through for your free Bear Hug !jam !question !discord  https://t.co/MtoimC91pW,
0,1.27E+18,"Zuccerberg: No red triangles!

Trump/Nazi's/Antifa/Family planning/Bass Brewery's/Brazil/Freedom Charity/Traffic signs/Sharks: Why?",
0,1.27E+18,"RT @pattheflip: Stream is live! Come through and play Guilty Gear. Running some Jam warmups and open PC netplay lobbies &lt;3

https://t.co/tI…",
0,1.27E+18,"@Dalon_M If you haven't listen to this song ""wanted"" that mean you are missing a lot.... This jam is a jam of life.… https://t.co/ak2x0GoVQr",
0,1.27E+18,"RT @ShurrieP: @topryminRN @ImKnotTheOne @charliekirk11 It wasn’t a traffic stop, he was passed out drunk in a Wendy’s drive thru. Then he r…",
0,1.27E+18,@suhcore I was shit at the shuttle run but the sit and reach? That was my JAM,
0,1.27E+18,Ten million dollars for real time traffic updates sounds like a slush fund to me. Every gps ever will give you the… https://t.co/n54X7wj8zC,
0,1.27E+18,RT @WWG1WGAUSA: Tulsa police updates 👇🏼👇🏼https://t.co/ta4a0w7V4a,
0,1.27E+18,"RT @METROFMSA: GYM JAM: Q-Tip – Breathe and Stop

GYM JAM INSTRUCTOR: Phelo Mfini

SOCIAL MEDIA HANDLES:
IG:@mfinifit
Twitter: @Mfinifittt…",
0,1.27E+18,Oraiittt,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
1,1.27E+18,RT @whatsuptucson: I-10 westbound at Prince: All traffic being squeezed into one lane (the left lane) due to construction work tonight by A…,
0,1.27E+18,Def Comedy Jam,
0,1.27E+18,@scenetanakoma we have to bully bunnies in animal jam sometime,
0,1.27E+18,"Lets play: Why was Jam yelled at today?

My grandma broke a bowl and I started singing that one Cher song:

"" IF AH COULD TURN BACK TIME-""",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @A1_Sem: This is what Racial profiling looks like. What should’ve been a “routine traffic stop” turned into an illegal stop and search.…,
0,1.27E+18,Lmfaoo this is me,
0,1.27E+18,"RT @JLJLovesRVA: In 2002, Jeramy Gilliam, a Black father of a small child, with no criminal record beyond traffic violations, was detained…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @NatureiscrueI: Cheetah chase in traffic https://t.co/lDFO0gKkZV,
0,1.27E+18,"@JetstarAirways Hi Jerry, I already sent off my complaint to @acccgovau as you were advertising sale fares months i… https://t.co/1SfYrdVeBj",
0,1.27E+18,@emilyfresno Or jam,
0,1.27E+18,@sBuddz047 @stalling_e @knickanator @Chuck1one @eepdllc @SquareBidness @Rick__War @Trace_AVP @YankeesKnicks99… https://t.co/Oul3ejW72w,
0,1.27E+18,@4_the_babies I've done that many times. The crunch along with salty chips complimenting the sweet jam. 😋,
1,1.27E+18,RT @Datrell_Stewart: I’m stopping traffic and if you honk at me I’m Heatin 😂💯,
0,1.27E+18,"@MaponyaKgaogelo If you haven't listen to this song ""wanted"" that mean you are missing a lot.... This jam is a jam… https://t.co/SMVdziUGQX",
0,1.27E+18,RT @TheDemCoalition: Looks like the mask-less #MAGA #COVIDiots in line for the jam-packed indoor @realDonaldTrump rally in Tulsa on Saturda…,
0,1.27E+18,Me af,
0,1.27E+18,"#onTheAirNow Glad by TRAFFIC (John Barleycorn Must Die 1970) A traditional Olde Englishe Songe, arranged by Steve W… https://t.co/lnLk05uhMt",
0,1.27E+18,"RT @MacyLir: @SpyGateDown Imagine that, no rioting, busting windows, stopping traffic, burning things down, shitting on cop cars, or attack…",
0,1.27E+18,"RT @TulsaPolice: 🚨CURFEW IN EFFECT FOR DOWNTOWN🚨

As part of our preparations for President Trump’s Rally this Saturday, we are working on…",
0,1.27E+18,😂😂please don’t blow your horn at me!!,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,"RT @atambala: Burna boy killed this rmx 🔥 
Jerusalema was a jam but burna don turn am to HIT 🤞 https://t.co/seuLyMGExn",
0,1.27E+18,"RT @HighHeelEsquire: Same, but Libra for me.",
0,1.27E+18,"RT @RealJamesWoods: A Washington, D.C.-based Black Lives Matter group is calling on residents of the nation’s capital to obstruct traffic a…",
0,1.27E+18,@rosegoldskyler Omg wait you’ve never seen a traffic circle 😨,
0,1.27E+18,RT @GreenAmeena: My discomfort with J. Cole travels back to “No Role Modelz”. I used to jam out to it everyday and the more I listened and…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,5 star review from Graham Simpson: Excellent https://t.co/6lAvjgTKRp,
0,1.27E+18,this game is a jam https://t.co/2D48ntl7Pq,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @haan_singh91: @kostancaaa__ @EJF_215 @ESRosebud @pastaacosta @victoriacurran_ Is this where the Socks to Sleep meeting is taking place?…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @Datrell_Stewart: I’m stopping traffic and if you honk at me I’m Heatin 😂💯,
0,1.27E+18,"@stanley_xr If you haven't listen to this song ""wanted"" that mean you are missing a lot.... This jam is a jam of li… https://t.co/pLvVcjFrK6",
0,1.27E+18,RT @RaychelTania: Look here. I'm going to need all of you to take your muckfuppetry away from Wendy's. I don't let myself have fast food ve…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,St Albans - heavy traffic northbound Western Ring Road between Tilburn Rd and Sunshine Avenue,
0,1.27E+18,Gembel,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,@anarchyKaos666 OMG i totally forgot about NBA JAM. Me and my cousins put down for it. I starved my butt off to sav… https://t.co/tpOEb2CJQF,
0,1.27E+18,"RT @ValerySobolev: ATTENTION COMPETITION - We will award more than $ 7,000 ....
Monetize your internet traffic!
You get $ 2 for each browse…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @WWG1WGAUSA: Tulsa police updates 👇🏼👇🏼https://t.co/ta4a0w7V4a,
0,1.27E+18,Exactly!  Why do receivers accept the jam why not just out physical the DB! Weight room!  YouTube video on this top… https://t.co/iecGHoHPHt,"{'type': 'Point', 'coordinates': [-117.1585, 32.7155]}"
0,1.27E+18,"@sckarr1 I modeled in the DC area late 80s, early 90s. We were just young teenagers, but we knew about Trump. About… https://t.co/9CRD5YgxqT",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @wTrafficLight: Status: GREEN. Currently 25.0 % of #electricity is coming from renewables in Republic of Ireland. https://t.co/EgHtCrK6pV,
0,1.27E+18,"RT @kxsxz: Can I just say how Talisay's government has improved so much under Samsam's ruling compared to previous mayors?

It's so much mo…",
0,1.27E+18,RT @TeaPainUSA: Point to Arkansas on a map.,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @aayers324: @girlsreallyrule I sit my bunnies down &amp; tell them it’s time for them to earn their kibble. I teach them a usesless but amaz…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @wTrafficLight: Status: RED. Currently 9.0 % of #electricity is coming from renewables in Northern Ireland. https://t.co/YnB9TAJW6n,
